realtime_start,date,value
1999-02-19 00:00:00,1998-11-01 00:00:00,164.2
2002-02-20 00:00:00,1998-11-01 00:00:00,164.1
1999-01-14 00:00:00,1998-12-01 00:00:00,164.5
1999-02-19 00:00:00,1998-12-01 00:00:00,164.4
2001-02-21 00:00:00,1998-12-01 00:00:00,164.5
2003-02-21 00:00:00,1998-12-01 00:00:00,164.4
1999-02-19 00:00:00,1999-01-01 00:00:00,164.6
2000-02-18 00:00:00,1999-01-01 00:00:00,164.7
2001-02-21 00:00:00,1999-01-01 00:00:00,164.8
2003-02-21 00:00:00,1999-01-01 00:00:00,164.7
1999-03-18 00:00:00,1999-02-01 00:00:00,164.7
2000-02-18 00:00:00,1999-02-01 00:00:00,164.8
2002-02-20 00:00:00,1999-02-01 00:00:00,164.7
2003-02-21 00:00:00,1999-02-01 00:00:00,164.6
2004-02-20 00:00:00,1999-02-01 00:00:00,164.7
1999-04-13 00:00:00,1999-03-01 00:00:00,165.0
2000-02-18 00:00:00,1999-03-01 00:00:00,165.1
2001-02-21 00:00:00,1999-03-01 00:00:00,165.0
2002-02-20 00:00:00,1999-03-01 00:00:00,164.9
2003-02-21 00:00:00,1999-03-01 00:00:00,164.8
1999-05-14 00:00:00,1999-04-01 00:00:00,166.2
2001-02-21 00:00:00,1999-04-01 00:00:00,166.0
2002-02-20 00:00:00,1999-04-01 00:00:00,165.9
2003-02-21 00:00:00,1999-04-01 00:00:00,165.8
2004-02-20 00:00:00,1999-04-01 00:00:00,165.9
1999-06-16 00:00:00,1999-05-01 00:00:00,166.2
2001-02-21 00:00:00,1999-05-01 00:00:00,166.0
1999-07-15 00:00:00,1999-06-01 00:00:00,166.2
2001-02-21 00:00:00,1999-06-01 00:00:00,166.1
2002-02-20 00:00:00,1999-06-01 00:00:00,166.0
2003-02-21 00:00:00,1999-06-01 00:00:00,166.1
2004-02-20 00:00:00,1999-06-01 00:00:00,166.0
1999-08-17 00:00:00,1999-07-01 00:00:00,166.7
2002-02-20 00:00:00,1999-07-01 00:00:00,166.6
2003-02-21 00:00:00,1999-07-01 00:00:00,166.7
1999-09-15 00:00:00,1999-08-01 00:00:00,167.2
2001-02-21 00:00:00,1999-08-01 00:00:00,167.1
1999-10-19 00:00:00,1999-09-01 00:00:00,167.9
2000-02-18 00:00:00,1999-09-01 00:00:00,167.8
2002-02-20 00:00:00,1999-09-01 00:00:00,167.7
2003-02-21 00:00:00,1999-09-01 00:00:00,167.8
1999-11-17 00:00:00,1999-10-01 00:00:00,168.2
2000-02-18 00:00:00,1999-10-01 00:00:00,168.1
2001-02-21 00:00:00,1999-10-01 00:00:00,168.2
2002-02-20 00:00:00,1999-10-01 00:00:00,168.1
1999-12-14 00:00:00,1999-11-01 00:00:00,168.4
2001-02-21 00:00:00,1999-11-01 00:00:00,168.5
2002-02-20 00:00:00,1999-11-01 00:00:00,168.4
2000-01-14 00:00:00,1999-12-01 00:00:00,168.8
2001-02-21 00:00:00,1999-12-01 00:00:00,168.9
2003-02-21 00:00:00,1999-12-01 00:00:00,168.8
2000-02-18 00:00:00,2000-01-01 00:00:00,169.1
2000-09-28 00:00:00,2000-01-01 00:00:00,169.2
2001-02-21 00:00:00,2000-01-01 00:00:00,169.4
2002-02-20 00:00:00,2000-01-01 00:00:00,169.3
2000-03-17 00:00:00,2000-02-01 00:00:00,170.0
2000-09-28 00:00:00,2000-02-01 00:00:00,170.1
2001-02-21 00:00:00,2000-02-01 00:00:00,170.2
2002-02-20 00:00:00,2000-02-01 00:00:00,170.0
2003-02-21 00:00:00,2000-02-01 00:00:00,169.9
2005-02-18 00:00:00,2000-02-01 00:00:00,170.0
2000-04-14 00:00:00,2000-03-01 00:00:00,171.2
2000-09-28 00:00:00,2000-03-01 00:00:00,171.3
2001-02-21 00:00:00,2000-03-01 00:00:00,171.2
2002-02-20 00:00:00,2000-03-01 00:00:00,171.0
2000-05-16 00:00:00,2000-04-01 00:00:00,171.2
2000-09-28 00:00:00,2000-04-01 00:00:00,171.3
2001-02-21 00:00:00,2000-04-01 00:00:00,171.1
2002-02-20 00:00:00,2000-04-01 00:00:00,171.0
2003-02-21 00:00:00,2000-04-01 00:00:00,170.9
2000-06-14 00:00:00,2000-05-01 00:00:00,171.3
2000-09-28 00:00:00,2000-05-01 00:00:00,171.5
2001-02-21 00:00:00,2000-05-01 00:00:00,171.3
2002-02-20 00:00:00,2000-05-01 00:00:00,171.2
2000-07-18 00:00:00,2000-06-01 00:00:00,172.3
2000-09-28 00:00:00,2000-06-01 00:00:00,172.4
2001-02-21 00:00:00,2000-06-01 00:00:00,172.2
2003-02-21 00:00:00,2000-06-01 00:00:00,172.3
2004-02-20 00:00:00,2000-06-01 00:00:00,172.2
2000-08-16 00:00:00,2000-07-01 00:00:00,172.7
2000-09-28 00:00:00,2000-07-01 00:00:00,172.8
2001-02-21 00:00:00,2000-07-01 00:00:00,172.7
2002-02-20 00:00:00,2000-07-01 00:00:00,172.6
2003-02-21 00:00:00,2000-07-01 00:00:00,172.7
2000-09-15 00:00:00,2000-08-01 00:00:00,172.6
2000-09-28 00:00:00,2000-08-01 00:00:00,172.7
2001-02-21 00:00:00,2000-08-01 00:00:00,172.8
2002-02-20 00:00:00,2000-08-01 00:00:00,172.7
2000-10-18 00:00:00,2000-09-01 00:00:00,173.6
2000-11-16 00:00:00,2000-10-01 00:00:00,173.9
2000-12-15 00:00:00,2000-11-01 00:00:00,174.2
2001-02-21 00:00:00,2000-11-01 00:00:00,174.3
2002-02-20 00:00:00,2000-11-01 00:00:00,174.2
2001-01-17 00:00:00,2000-12-01 00:00:00,174.5
2001-02-21 00:00:00,2000-12-01 00:00:00,174.6
2001-02-21 00:00:00,2001-01-01 00:00:00,175.7
2002-02-20 00:00:00,2001-01-01 00:00:00,175.6
2001-03-21 00:00:00,2001-02-01 00:00:00,176.2
2002-02-20 00:00:00,2001-02-01 00:00:00,176.0
2004-02-20 00:00:00,2001-02-01 00:00:00,175.9
2005-02-18 00:00:00,2001-02-01 00:00:00,176.0
2001-04-17 00:00:00,2001-03-01 00:00:00,176.3
2002-02-20 00:00:00,2001-03-01 00:00:00,176.1
2003-02-21 00:00:00,2001-03-01 00:00:00,176.0
2005-02-18 00:00:00,2001-03-01 00:00:00,176.1
2001-05-16 00:00:00,2001-04-01 00:00:00,176.8
2002-02-20 00:00:00,2001-04-01 00:00:00,176.6
2003-02-21 00:00:00,2001-04-01 00:00:00,176.5
2005-02-18 00:00:00,2001-04-01 00:00:00,176.6
2006-02-17 00:00:00,2001-04-01 00:00:00,176.4
2001-06-15 00:00:00,2001-05-01 00:00:00,177.5
2002-02-20 00:00:00,2001-05-01 00:00:00,177.4
2006-02-17 00:00:00,2001-05-01 00:00:00,177.3
2001-07-18 00:00:00,2001-06-01 00:00:00,177.9
2002-02-20 00:00:00,2001-06-01 00:00:00,177.8
2003-02-21 00:00:00,2001-06-01 00:00:00,177.9
2004-02-20 00:00:00,2001-06-01 00:00:00,177.8
2006-02-17 00:00:00,2001-06-01 00:00:00,177.7
2001-08-16 00:00:00,2001-07-01 00:00:00,177.4
2002-02-20 00:00:00,2001-07-01 00:00:00,177.3
2003-02-21 00:00:00,2001-07-01 00:00:00,177.5
2004-02-20 00:00:00,2001-07-01 00:00:00,177.4
2001-09-18 00:00:00,2001-08-01 00:00:00,177.5
2002-02-20 00:00:00,2001-08-01 00:00:00,177.4
2003-02-21 00:00:00,2001-08-01 00:00:00,177.5
2006-02-17 00:00:00,2001-08-01 00:00:00,177.4
2001-10-19 00:00:00,2001-09-01 00:00:00,178.2
2002-02-20 00:00:00,2001-09-01 00:00:00,178.1
2001-11-16 00:00:00,2001-10-01 00:00:00,177.6
2005-02-18 00:00:00,2001-10-01 00:00:00,177.5
2006-02-17 00:00:00,2001-10-01 00:00:00,177.6
2001-12-14 00:00:00,2001-11-01 00:00:00,177.6
2002-02-20 00:00:00,2001-11-01 00:00:00,177.5
2003-02-21 00:00:00,2001-11-01 00:00:00,177.4
2004-02-20 00:00:00,2001-11-01 00:00:00,177.5
2002-01-16 00:00:00,2001-12-01 00:00:00,177.3
2004-02-20 00:00:00,2001-12-01 00:00:00,177.2
2005-02-18 00:00:00,2001-12-01 00:00:00,177.3
2006-02-17 00:00:00,2001-12-01 00:00:00,177.4
2002-02-20 00:00:00,2002-01-01 00:00:00,177.6
2005-02-18 00:00:00,2002-01-01 00:00:00,177.7
2002-03-21 00:00:00,2002-02-01 00:00:00,178.0
2003-02-21 00:00:00,2002-02-01 00:00:00,177.9
2006-02-17 00:00:00,2002-02-01 00:00:00,178.0
2002-04-16 00:00:00,2002-03-01 00:00:00,178.6
2003-02-21 00:00:00,2002-03-01 00:00:00,178.5
2005-02-18 00:00:00,2002-03-01 00:00:00,178.6
2007-02-16 00:00:00,2002-03-01 00:00:00,178.5
2002-05-15 00:00:00,2002-04-01 00:00:00,179.5
2003-02-21 00:00:00,2002-04-01 00:00:00,179.3
2004-02-20 00:00:00,2002-04-01 00:00:00,179.4
2006-02-17 00:00:00,2002-04-01 00:00:00,179.3
2002-06-18 00:00:00,2002-05-01 00:00:00,179.5
2006-02-17 00:00:00,2002-05-01 00:00:00,179.4
2007-02-16 00:00:00,2002-05-01 00:00:00,179.5
2002-07-19 00:00:00,2002-06-01 00:00:00,179.7
2003-02-21 00:00:00,2002-06-01 00:00:00,179.8
2004-02-20 00:00:00,2002-06-01 00:00:00,179.7
2005-02-18 00:00:00,2002-06-01 00:00:00,179.6
2002-08-16 00:00:00,2002-07-01 00:00:00,179.9
2003-02-21 00:00:00,2002-07-01 00:00:00,180.1
2005-02-18 00:00:00,2002-07-01 00:00:00,180.0
2002-09-18 00:00:00,2002-08-01 00:00:00,180.5
2004-02-20 00:00:00,2002-08-01 00:00:00,180.6
2005-02-18 00:00:00,2002-08-01 00:00:00,180.5
2002-10-18 00:00:00,2002-09-01 00:00:00,180.8
2003-02-21 00:00:00,2002-09-01 00:00:00,180.9
2005-02-18 00:00:00,2002-09-01 00:00:00,180.8
2002-11-19 00:00:00,2002-10-01 00:00:00,181.3
2003-02-21 00:00:00,2002-10-01 00:00:00,181.2
2005-02-18 00:00:00,2002-10-01 00:00:00,181.1
2006-02-17 00:00:00,2002-10-01 00:00:00,181.2
2002-12-17 00:00:00,2002-11-01 00:00:00,181.5
2003-02-21 00:00:00,2002-11-01 00:00:00,181.4
2006-02-17 00:00:00,2002-11-01 00:00:00,181.5
2003-01-16 00:00:00,2002-12-01 00:00:00,181.6
2006-02-17 00:00:00,2002-12-01 00:00:00,181.7
2007-02-16 00:00:00,2002-12-01 00:00:00,181.8
2003-02-21 00:00:00,2003-01-01 00:00:00,182.2
2005-02-18 00:00:00,2003-01-01 00:00:00,182.3
2008-02-15 00:00:00,2003-01-01 00:00:00,182.6
2003-03-21 00:00:00,2003-02-01 00:00:00,183.3
2004-02-20 00:00:00,2003-02-01 00:00:00,183.2
2005-02-18 00:00:00,2003-02-01 00:00:00,183.3
2008-02-15 00:00:00,2003-02-01 00:00:00,183.6
2003-04-16 00:00:00,2003-03-01 00:00:00,183.9
2004-02-20 00:00:00,2003-03-01 00:00:00,184.0
2005-02-18 00:00:00,2003-03-01 00:00:00,184.1
2007-02-16 00:00:00,2003-03-01 00:00:00,184.0
2008-02-15 00:00:00,2003-03-01 00:00:00,183.9
2003-05-16 00:00:00,2003-04-01 00:00:00,183.3
2004-02-20 00:00:00,2003-04-01 00:00:00,183.4
2005-02-18 00:00:00,2003-04-01 00:00:00,183.5
2006-02-17 00:00:00,2003-04-01 00:00:00,183.3
2008-02-15 00:00:00,2003-04-01 00:00:00,183.2
2003-06-17 00:00:00,2003-05-01 00:00:00,183.3
2006-02-17 00:00:00,2003-05-01 00:00:00,183.2
2008-02-15 00:00:00,2003-05-01 00:00:00,182.9
2003-07-16 00:00:00,2003-06-01 00:00:00,183.6
2004-02-20 00:00:00,2003-06-01 00:00:00,183.5
2005-02-18 00:00:00,2003-06-01 00:00:00,183.4
2008-02-15 00:00:00,2003-06-01 00:00:00,183.1
2003-08-15 00:00:00,2003-07-01 00:00:00,183.9
2004-02-20 00:00:00,2003-07-01 00:00:00,183.8
2008-02-15 00:00:00,2003-07-01 00:00:00,183.7
2003-09-16 00:00:00,2003-08-01 00:00:00,184.5
2005-02-18 00:00:00,2003-08-01 00:00:00,184.4
2006-02-17 00:00:00,2003-08-01 00:00:00,184.5
2003-10-16 00:00:00,2003-09-01 00:00:00,185.0
2004-02-20 00:00:00,2003-09-01 00:00:00,185.1
2005-02-18 00:00:00,2003-09-01 00:00:00,185.0
2008-02-15 00:00:00,2003-09-01 00:00:00,185.1
2003-11-18 00:00:00,2003-10-01 00:00:00,185.0
2004-02-20 00:00:00,2003-10-01 00:00:00,184.9
2005-02-18 00:00:00,2003-10-01 00:00:00,184.8
2006-02-17 00:00:00,2003-10-01 00:00:00,184.9
2003-12-16 00:00:00,2003-11-01 00:00:00,184.6
2006-02-17 00:00:00,2003-11-01 00:00:00,184.7
2008-02-15 00:00:00,2003-11-01 00:00:00,185.0
2004-01-15 00:00:00,2003-12-01 00:00:00,185.0
2004-02-20 00:00:00,2003-12-01 00:00:00,184.9
2005-02-18 00:00:00,2003-12-01 00:00:00,185.0
2006-02-17 00:00:00,2003-12-01 00:00:00,185.1
2007-02-16 00:00:00,2003-12-01 00:00:00,185.2
2008-02-15 00:00:00,2003-12-01 00:00:00,185.5
2004-02-20 00:00:00,2004-01-01 00:00:00,185.8
2005-02-18 00:00:00,2004-01-01 00:00:00,185.9
2008-02-15 00:00:00,2004-01-01 00:00:00,186.2
2009-02-18 00:00:00,2004-01-01 00:00:00,186.3
2004-03-17 00:00:00,2004-02-01 00:00:00,186.3
2005-02-18 00:00:00,2004-02-01 00:00:00,186.5
2008-02-15 00:00:00,2004-02-01 00:00:00,186.7
2004-04-14 00:00:00,2004-03-01 00:00:00,187.2
2005-02-18 00:00:00,2004-03-01 00:00:00,187.3
2007-02-16 00:00:00,2004-03-01 00:00:00,187.2
2008-02-15 00:00:00,2004-03-01 00:00:00,187.1
2004-05-14 00:00:00,2004-04-01 00:00:00,187.6
2005-02-18 00:00:00,2004-04-01 00:00:00,187.7
2006-02-17 00:00:00,2004-04-01 00:00:00,187.5
2008-02-15 00:00:00,2004-04-01 00:00:00,187.4
2004-06-15 00:00:00,2004-05-01 00:00:00,188.8
2006-02-17 00:00:00,2004-05-01 00:00:00,188.6
2008-02-15 00:00:00,2004-05-01 00:00:00,188.2
2004-07-16 00:00:00,2004-06-01 00:00:00,189.4
2005-02-18 00:00:00,2004-06-01 00:00:00,189.3
2006-02-17 00:00:00,2004-06-01 00:00:00,189.2
2007-02-16 00:00:00,2004-06-01 00:00:00,189.3
2008-02-15 00:00:00,2004-06-01 00:00:00,188.9
2004-08-17 00:00:00,2004-07-01 00:00:00,189.3
2005-02-18 00:00:00,2004-07-01 00:00:00,189.2
2007-02-16 00:00:00,2004-07-01 00:00:00,189.3
2008-02-15 00:00:00,2004-07-01 00:00:00,189.1
2004-09-16 00:00:00,2004-08-01 00:00:00,189.4
2005-02-18 00:00:00,2004-08-01 00:00:00,189.3
2006-02-17 00:00:00,2004-08-01 00:00:00,189.4
2009-02-18 00:00:00,2004-08-01 00:00:00,189.2
2004-10-19 00:00:00,2004-09-01 00:00:00,189.7
2005-02-18 00:00:00,2004-09-01 00:00:00,189.6
2006-02-17 00:00:00,2004-09-01 00:00:00,189.7
2008-02-15 00:00:00,2004-09-01 00:00:00,189.8
2004-11-17 00:00:00,2004-10-01 00:00:00,190.9
2005-02-18 00:00:00,2004-10-01 00:00:00,190.7
2006-02-17 00:00:00,2004-10-01 00:00:00,190.8
2004-12-17 00:00:00,2004-11-01 00:00:00,191.2
2007-02-16 00:00:00,2004-11-01 00:00:00,191.3
2008-02-15 00:00:00,2004-11-01 00:00:00,191.6
2009-02-18 00:00:00,2004-11-01 00:00:00,191.7
2005-01-19 00:00:00,2004-12-01 00:00:00,191.1
2005-02-18 00:00:00,2004-12-01 00:00:00,191.2
2007-02-16 00:00:00,2004-12-01 00:00:00,191.3
2008-02-15 00:00:00,2004-12-01 00:00:00,191.7
2005-02-23 00:00:00,2005-01-01 00:00:00,191.3
2006-02-17 00:00:00,2005-01-01 00:00:00,191.4
2007-02-16 00:00:00,2005-01-01 00:00:00,191.3
2008-02-15 00:00:00,2005-01-01 00:00:00,191.7
2009-02-18 00:00:00,2005-01-01 00:00:00,191.8
2010-02-17 00:00:00,2005-01-01 00:00:00,191.6
2005-03-23 00:00:00,2005-02-01 00:00:00,192.0
2006-02-17 00:00:00,2005-02-01 00:00:00,192.1
2008-02-15 00:00:00,2005-02-01 00:00:00,192.3
2009-02-18 00:00:00,2005-02-01 00:00:00,192.4
2005-04-20 00:00:00,2005-03-01 00:00:00,193.2
2007-02-16 00:00:00,2005-03-01 00:00:00,193.0
2008-02-15 00:00:00,2005-03-01 00:00:00,192.9
2009-02-18 00:00:00,2005-03-01 00:00:00,193.1
2005-05-18 00:00:00,2005-04-01 00:00:00,194.2
2006-02-17 00:00:00,2005-04-01 00:00:00,194.1
2007-02-16 00:00:00,2005-04-01 00:00:00,193.9
2008-02-15 00:00:00,2005-04-01 00:00:00,193.8
2010-02-17 00:00:00,2005-04-01 00:00:00,193.7
2005-06-15 00:00:00,2005-05-01 00:00:00,194.1
2006-02-17 00:00:00,2005-05-01 00:00:00,194.0
2008-02-15 00:00:00,2005-05-01 00:00:00,193.5
2010-02-17 00:00:00,2005-05-01 00:00:00,193.6
2005-07-14 00:00:00,2005-06-01 00:00:00,194.1
2006-02-17 00:00:00,2005-06-01 00:00:00,193.9
2007-02-16 00:00:00,2005-06-01 00:00:00,194.0
2008-02-15 00:00:00,2005-06-01 00:00:00,193.6
2010-02-17 00:00:00,2005-06-01 00:00:00,193.7
2005-08-16 00:00:00,2005-07-01 00:00:00,195.1
2008-02-15 00:00:00,2005-07-01 00:00:00,194.9
2009-02-18 00:00:00,2005-07-01 00:00:00,194.7
2010-02-17 00:00:00,2005-07-01 00:00:00,194.9
2005-09-15 00:00:00,2005-08-01 00:00:00,196.1
2006-02-17 00:00:00,2005-08-01 00:00:00,196.2
2009-02-18 00:00:00,2005-08-01 00:00:00,196.0
2010-02-17 00:00:00,2005-08-01 00:00:00,196.1
2005-10-14 00:00:00,2005-09-01 00:00:00,198.5
2006-02-17 00:00:00,2005-09-01 00:00:00,198.6
2008-02-15 00:00:00,2005-09-01 00:00:00,198.8
2009-02-18 00:00:00,2005-09-01 00:00:00,198.7
2010-02-17 00:00:00,2005-09-01 00:00:00,198.8
2005-11-16 00:00:00,2005-10-01 00:00:00,198.9
2006-02-17 00:00:00,2005-10-01 00:00:00,199.1
2007-02-16 00:00:00,2005-10-01 00:00:00,199.2
2010-02-17 00:00:00,2005-10-01 00:00:00,199.1
2005-12-15 00:00:00,2005-11-01 00:00:00,197.8
2007-02-16 00:00:00,2005-11-01 00:00:00,197.9
2008-02-15 00:00:00,2005-11-01 00:00:00,198.3
2009-02-18 00:00:00,2005-11-01 00:00:00,198.4
2010-02-17 00:00:00,2005-11-01 00:00:00,198.1
2006-01-18 00:00:00,2005-12-01 00:00:00,197.7
2007-02-16 00:00:00,2005-12-01 00:00:00,197.8
2008-02-15 00:00:00,2005-12-01 00:00:00,198.2
2009-02-18 00:00:00,2005-12-01 00:00:00,198.3
2010-02-17 00:00:00,2005-12-01 00:00:00,198.1
2006-02-22 00:00:00,2006-01-01 00:00:00,199.0
2008-02-15 00:00:00,2006-01-01 00:00:00,199.4
2010-02-17 00:00:00,2006-01-01 00:00:00,199.2
2011-02-15 00:00:00,2006-01-01 00:00:00,199.3
2006-03-16 00:00:00,2006-02-01 00:00:00,199.1
2008-02-15 00:00:00,2006-02-01 00:00:00,199.3
2009-02-18 00:00:00,2006-02-01 00:00:00,199.5
2010-02-17 00:00:00,2006-02-01 00:00:00,199.4
2006-04-19 00:00:00,2006-03-01 00:00:00,199.8
2007-02-16 00:00:00,2006-03-01 00:00:00,199.6
2009-02-18 00:00:00,2006-03-01 00:00:00,199.8
2010-02-17 00:00:00,2006-03-01 00:00:00,199.7
2006-05-17 00:00:00,2006-04-01 00:00:00,201.0
2007-02-16 00:00:00,2006-04-01 00:00:00,200.8
2008-02-15 00:00:00,2006-04-01 00:00:00,200.6
2009-02-18 00:00:00,2006-04-01 00:00:00,200.7
2010-02-17 00:00:00,2006-04-01 00:00:00,200.6
2011-02-15 00:00:00,2006-04-01 00:00:00,200.7
2006-06-14 00:00:00,2006-05-01 00:00:00,201.9
2008-02-15 00:00:00,2006-05-01 00:00:00,201.3
2010-02-17 00:00:00,2006-05-01 00:00:00,201.4
2011-02-15 00:00:00,2006-05-01 00:00:00,201.3
2006-07-19 00:00:00,2006-06-01 00:00:00,202.3
2007-02-16 00:00:00,2006-06-01 00:00:00,202.4
2008-02-15 00:00:00,2006-06-01 00:00:00,201.9
2009-02-18 00:00:00,2006-06-01 00:00:00,201.7
2010-02-17 00:00:00,2006-06-01 00:00:00,201.9
2011-02-15 00:00:00,2006-06-01 00:00:00,201.8
2006-08-16 00:00:00,2006-07-01 00:00:00,203.2
2008-02-15 00:00:00,2006-07-01 00:00:00,202.9
2009-02-18 00:00:00,2006-07-01 00:00:00,202.7
2010-02-17 00:00:00,2006-07-01 00:00:00,202.9
2006-09-15 00:00:00,2006-08-01 00:00:00,203.7
2007-02-16 00:00:00,2006-08-01 00:00:00,203.8
2009-02-18 00:00:00,2006-08-01 00:00:00,203.6
2010-02-17 00:00:00,2006-08-01 00:00:00,203.7
2011-02-15 00:00:00,2006-08-01 00:00:00,203.8
2006-10-18 00:00:00,2006-09-01 00:00:00,202.7
2008-02-15 00:00:00,2006-09-01 00:00:00,202.9
2009-02-18 00:00:00,2006-09-01 00:00:00,202.8
2010-02-17 00:00:00,2006-09-01 00:00:00,202.9
2011-02-15 00:00:00,2006-09-01 00:00:00,202.8
2006-11-16 00:00:00,2006-10-01 00:00:00,201.7
2007-02-16 00:00:00,2006-10-01 00:00:00,201.8
2008-02-15 00:00:00,2006-10-01 00:00:00,201.9
2010-02-17 00:00:00,2006-10-01 00:00:00,201.8
2011-02-15 00:00:00,2006-10-01 00:00:00,201.9
2006-12-15 00:00:00,2006-11-01 00:00:00,201.7
2007-02-16 00:00:00,2006-11-01 00:00:00,201.9
2008-02-15 00:00:00,2006-11-01 00:00:00,202.1
2009-02-18 00:00:00,2006-11-01 00:00:00,202.3
2010-02-17 00:00:00,2006-11-01 00:00:00,202.0
2007-01-18 00:00:00,2006-12-01 00:00:00,202.8
2008-02-15 00:00:00,2006-12-01 00:00:00,203.3
2010-02-17 00:00:00,2006-12-01 00:00:00,203.1
2007-02-21 00:00:00,2007-01-01 00:00:00,203.153
2008-02-15 00:00:00,2007-01-01 00:00:00,203.552
2009-02-18 00:00:00,2007-01-01 00:00:00,203.574
2010-02-17 00:00:00,2007-01-01 00:00:00,203.372
2011-02-15 00:00:00,2007-01-01 00:00:00,203.379
2012-02-15 00:00:00,2007-01-01 00:00:00,203.437
2007-03-16 00:00:00,2007-02-01 00:00:00,203.906
2008-02-15 00:00:00,2007-02-01 00:00:00,204.158
2009-02-18 00:00:00,2007-02-01 00:00:00,204.357
2010-02-17 00:00:00,2007-02-01 00:00:00,204.258
2011-02-15 00:00:00,2007-02-01 00:00:00,204.238
2012-02-15 00:00:00,2007-02-01 00:00:00,204.226
2007-04-17 00:00:00,2007-03-01 00:00:00,205.146
2008-02-15 00:00:00,2007-03-01 00:00:00,205.098
2009-02-18 00:00:00,2007-03-01 00:00:00,205.348
2010-02-17 00:00:00,2007-03-01 00:00:00,205.312
2011-02-15 00:00:00,2007-03-01 00:00:00,205.247
2012-02-15 00:00:00,2007-03-01 00:00:00,205.288
2007-05-15 00:00:00,2007-04-01 00:00:00,205.999
2008-02-15 00:00:00,2007-04-01 00:00:00,205.751
2009-02-18 00:00:00,2007-04-01 00:00:00,205.92
2010-02-17 00:00:00,2007-04-01 00:00:00,205.959
2011-02-15 00:00:00,2007-04-01 00:00:00,206.01
2012-02-15 00:00:00,2007-04-01 00:00:00,205.904
2007-06-15 00:00:00,2007-05-01 00:00:00,207.387
2008-02-15 00:00:00,2007-05-01 00:00:00,206.7
2009-02-18 00:00:00,2007-05-01 00:00:00,206.682
2010-02-17 00:00:00,2007-05-01 00:00:00,206.85
2011-02-15 00:00:00,2007-05-01 00:00:00,206.813
2012-02-15 00:00:00,2007-05-01 00:00:00,206.755
2007-07-18 00:00:00,2007-06-01 00:00:00,207.784
2008-02-15 00:00:00,2007-06-01 00:00:00,207.246
2009-02-18 00:00:00,2007-06-01 00:00:00,207.023
2010-02-17 00:00:00,2007-06-01 00:00:00,207.202
2011-02-15 00:00:00,2007-06-01 00:00:00,207.162
2012-02-15 00:00:00,2007-06-01 00:00:00,207.234
2007-08-15 00:00:00,2007-07-01 00:00:00,208.028
2008-02-15 00:00:00,2007-07-01 00:00:00,207.708
2009-02-18 00:00:00,2007-07-01 00:00:00,207.338
2010-02-17 00:00:00,2007-07-01 00:00:00,207.651
2011-02-15 00:00:00,2007-07-01 00:00:00,207.655
2012-02-15 00:00:00,2007-07-01 00:00:00,207.603
2007-09-19 00:00:00,2007-08-01 00:00:00,207.738
2008-02-15 00:00:00,2007-08-01 00:00:00,207.749
2009-02-18 00:00:00,2007-08-01 00:00:00,207.52
2010-02-17 00:00:00,2007-08-01 00:00:00,207.671
2011-02-15 00:00:00,2007-08-01 00:00:00,207.689
2012-02-15 00:00:00,2007-08-01 00:00:00,207.667
2007-10-17 00:00:00,2007-09-01 00:00:00,208.292
2008-02-15 00:00:00,2007-09-01 00:00:00,208.509
2009-02-18 00:00:00,2007-09-01 00:00:00,208.382
2010-02-17 00:00:00,2007-09-01 00:00:00,208.503
2011-02-15 00:00:00,2007-09-01 00:00:00,208.467
2012-02-15 00:00:00,2007-09-01 00:00:00,208.547
2007-11-15 00:00:00,2007-10-01 00:00:00,208.903
2008-02-15 00:00:00,2007-10-01 00:00:00,209.055
2009-02-18 00:00:00,2007-10-01 00:00:00,209.133
2010-02-17 00:00:00,2007-10-01 00:00:00,209.073
2011-02-15 00:00:00,2007-10-01 00:00:00,209.156
2012-02-15 00:00:00,2007-10-01 00:00:00,209.19
2007-12-14 00:00:00,2007-11-01 00:00:00,210.565
2008-02-15 00:00:00,2007-11-01 00:00:00,210.93
2009-02-18 00:00:00,2007-11-01 00:00:00,211.166
2010-02-17 00:00:00,2007-11-01 00:00:00,210.74
2011-02-15 00:00:00,2007-11-01 00:00:00,210.81
2012-02-15 00:00:00,2007-11-01 00:00:00,210.834
2008-01-16 00:00:00,2007-12-01 00:00:00,211.16
2008-02-15 00:00:00,2007-12-01 00:00:00,211.68
2009-02-18 00:00:00,2007-12-01 00:00:00,211.737
2010-02-17 00:00:00,2007-12-01 00:00:00,211.434
2011-02-15 00:00:00,2007-12-01 00:00:00,211.416
2012-02-15 00:00:00,2007-12-01 00:00:00,211.445
2008-02-20 00:00:00,2008-01-01 00:00:00,212.516
2009-02-18 00:00:00,2008-01-01 00:00:00,212.495
2010-02-17 00:00:00,2008-01-01 00:00:00,212.225
2011-02-15 00:00:00,2008-01-01 00:00:00,212.18
2012-02-15 00:00:00,2008-01-01 00:00:00,212.199
2013-02-19 00:00:00,2008-01-01 00:00:00,212.174
2008-03-14 00:00:00,2008-02-01 00:00:00,212.571
2009-02-18 00:00:00,2008-02-01 00:00:00,212.86
2010-02-17 00:00:00,2008-02-01 00:00:00,212.703
2011-02-15 00:00:00,2008-02-01 00:00:00,212.684
2012-02-15 00:00:00,2008-02-01 00:00:00,212.623
2013-02-19 00:00:00,2008-02-01 00:00:00,212.687
2008-04-16 00:00:00,2008-03-01 00:00:00,213.301
